Nama Stasiun ,WMO ID,date,tmin,tmax,tave,humidity,precip,sunshine,wind_vel_mean,wind_dir,max_gust,max_gust_dir,precip_CP
Stasiun Meteorologi Rahadi Oesman,96615,29/05/1998,25.2,32.8,28.4,86,0.8,5.2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/05/1998,25.4,31,27.8,90,0.3,2.5,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,31/05/1998,25,34.2,27.8,86,0.5,7.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/6/1998,25.8,29,25.8,96,24,0.1,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/6/1998,24.2,32.4,27.8,86,0.2,7.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/6/1998,24.4,30,26.2,92,57.5,1.3,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/6/1998,24,32.8,27.8,82,8888,7.5,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/6/1998,24.6,32.2,28.4,84,18.3,5.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/6/1998,25.2,31.4,27.7,87,4,3.8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/6/1998,25,32,27.9,85,0,4.8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/6/1998,24.2,32.4,27.6,86,0,8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/6/1998,24.6,33,26.9,85,0.7,6.2,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/6/1998,24,33.2,28.3,83,0,7.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/6/1998,24.4,32.8,27.8,81,0,8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/6/1998,24.6,34,28.6,84,0,8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/06/1998,25.6,33,29.1,81,0,7.3,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/06/1998,24.8,33.4,28.7,82,102.2,7.8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/06/1998,23.6,31.2,27.1,87,35.8,8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/06/1998,24,27.4,24.7,96,27.8,0.2,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/06/1998,22.4,31.8,27.2,82,0,8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/06/1998,23.8,32.4,28.4,83,1.9,7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/06/1998,24.4,31.4,27.3,87,0.8,2.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/06/1998,23.8,32.4,27.7,82,0.7,7.1,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/06/1998,24.4,32,26.4,91,1.4,4.1,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/06/1998,24.4,31.4,27.5,85,16.5,6.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/06/1998,23.8,30.8,26.9,88,0,7,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/06/1998,24,30.8,26.7,92,14.6,3.1,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/06/1998,24.8,32.4,27.9,89,66.3,6.6,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/06/1998,24,29.4,25.7,88,10.1,0,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/06/1998,24.4,31.6,27.7,82,0,5.9,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/06/1998,24.8,33.6,28.2,81,0,8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/06/1998,24.8,32.8,28.6,83,0,7.5,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/06/1998,24.8,31.8,28.2,84,0,0.1,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/7/1998,25.8,33.4,29,82,0,8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/7/1998,24.6,32.4,27.6,85,0.2,7.5,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/7/1998,24.4,33,27.8,82,0,3.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/7/1998,24.6,31,27.2,82,0,4.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/7/1998,24.6,32,27.1,89,1.5,4.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/7/1998,24,30.8,26.6,89,8888,4.1,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/7/1998,23.2,31.6,26.9,84,0,6.1,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/7/1998,24,32.8,27.7,78,0,7.1,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/7/1998,24.2,30,26.3,89,1.6,1.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/7/1998,24.2,32.2,27.1,86,14.4,5.4,1,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/7/1998,23.6,29.8,26.6,88,0.2,4.2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/7/1998,23.8,30.6,26.8,86,67.3,0.1,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/07/1998,23.4,30.8,26,92,6.1,5.7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/07/1998,24,32,27.1,85,0,6.7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/07/1998,24,32.4,27.8,84,2,7.3,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/07/1998,24,31,26.3,84,0.7,5,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/07/1998,23,32.2,26.8,87,5.3,7.4,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/07/1998,23.4,32,26.5,92,21.5,5.1,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/07/1998,24.6,30,26.7,91,9.7,3.5,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/07/1998,24.2,30.4,26.5,91,42.2,5.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/07/1998,23.4,30.6,26.4,87,0.1,1.9,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/07/1998,23.8,31.2,26.9,88,45.8,6.8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/07/1998,23.2,29.4,26,88,40.3,4.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/07/1998,24,31.4,26.7,90,2.8,4.8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/07/1998,24,31.4,27.2,87,0.8,5.5,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/07/1998,24.2,31.8,27,87,0,6.2,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/07/1998,24.4,31.4,27.3,86,14.9,5.9,3,NW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/07/1998,24,31.8,26.9,87,40.8,2.4,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/07/1998,24.2,30.8,27.3,82,0,4.1,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/07/1998,24.6,32,27.8,82,0,7.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,31/07/1998,24.4,31.6,27.3,86,0,5.3,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/8/1998,24,30.8,26.7,86,2.7,5.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/8/1998,23.6,31.8,27,89,1.7,7.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/8/1998,24.2,30,26.7,88,0,0.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/8/1998,24,31,27.1,87,0,1.9,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/8/1998,24,32.8,27.6,84,0,5.6,1,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/8/1998,24.2,30.4,27.3,84,0,7.8,2,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/8/1998,24.6,33.8,28,82,31.7,7.8,2,E ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/8/1998,24,31.2,26.4,90,47.9,6.3,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/8/1998,24,31.8,27.2,90,0,3.5,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/8/1998,24,32.7,27.5,79,4.7,5.6,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/8/1998,24.2,30.6,27.1,87,0.6,2.1,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/8/1998,24,30.6,26.1,87,1.3,2.4,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/08/1998,24,31.6,27,91,15.2,5.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/08/1998,23.6,29.6,25.7,88,3.8,3.8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/08/1998,23.8,29.6,26.4,90,0,0.9,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/08/1998,23.6,31.6,27.2,84,0,6.6,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/08/1998,24,29,26.5,86,0.1,2.1,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/08/1998,23.2,33,27.3,86,0,5.2,2,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/08/1998,24,31,26.4,87,31.2,1.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/08/1998,24.2,27.6,25,95,10,0,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/08/1998,23.4,29.4,25.8,92,35.7,2.5,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/08/1998,23.6,29.6,26.8,91,20.2,4.1,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/08/1998,24.2,30.8,28.8,87,21.7,5.2,9999,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/08/1998,23.2,30.8,26.6,90,25,7.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/08/1998,23.2,29.8,26.1,92,19,3.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/08/1998,24,30.2,26.6,90,6.8,5.4,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/08/1998,24.2,31.2,26.4,88,22.9,3.7,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/08/1998,23.8,31.6,26.8,90,3.4,6.4,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/08/1998,23.8,32.2,27.3,87,0,7.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/08/1998,24,31.2,27.6,86,0,5,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,31/08/1998,24.8,32.4,27.6,85,0,7.1,2,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/9/1998,24,32.4,27.5,84,0,8,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/9/1998,24.2,33,27.6,84,24.5,5.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/9/1998,23.2,30.2,26.8,88,0.8,2.2,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/9/1998,23,32.4,26.5,88,4.2,5.1,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/9/1998,24,32.8,27.7,84,0,7.9,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/9/1998,24.8,32.4,27.8,80,0,5.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/9/1998,24.6,30,26.9,85,22.4,3.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/9/1998,23.8,31.4,26.7,87,57.4,6.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/9/1998,23.6,31.6,26.4,85,16.6,4.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/9/1998,23.6,31.2,26.8,90,0.8,5.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/9/1998,24,32.6,28.7,80,0,8,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/9/1998,24.6,31.8,27.8,84,0,8,4,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/09/1998,24.8,32.8,28.2,82,0,6.2,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/09/1998,24,32.6,28.2,80,0,8,3,SE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/09/1998,24.8,32.6,27.9,80,0,7.7,4,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/09/1998,25,32.8,27.6,83,9.6,3,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/09/1998,24.8,28.6,26.4,91,1,0,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/09/1998,24.2,32,26.9,88,8888,4.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/09/1998,24.6,32.6,27.8,86,1,6.1,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/09/1998,25.6,31,28,85,0,5.3,3,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/09/1998,24.8,32,28,86,0,1.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/09/1998,25.2,31.6,27.5,86,9.5,5,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/09/1998,24.2,30.4,26.2,93,14.6,3.4,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/09/1998,24.6,27.8,25.8,92,15.7,0,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/09/1998,24.8,31,27.5,90,0,5.7,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/09/1998,25,30.2,26.6,88,32.1,2.5,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/09/1998,23.4,29.8,26.2,88,0.4,5.4,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/09/1998,23.8,32.2,27.4,86,0,4.1,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/09/1998,25,32.8,27.4,87,1.8,5,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/09/1998,24,32.2,27.2,89,24.6,4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/10/1998,23.8,30.6,26.5,88,1.8,4.4,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/10/1998,23.8,31.6,26.3,87,0,1.4,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/10/1998,21.2,32.6,27.5,83,3,7,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/10/1998,23,32.6,28.3,86,23.2,6.4,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/10/1998,23.6,32.4,27.6,84,2.5,3.4,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/10/1998,26.2,31,28.2,89,14.6,3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/10/1998,24.2,30.2,24.8,96,3.7,2.8,4,NE,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/10/1998,24,31.6,27.5,90,0,7.7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/10/1998,24.6,33.4,28.1,79,0,8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/10/1998,25,31.8,27.8,87,0,1.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/10/1998,24.8,32.2,27.6,84,0,6.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/10/1998,25,31.2,25.9,85,29,2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/10/1998,24.2,32.2,27.8,88,1.7,7.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/10/1998,24.8,31.6,27.2,88,39.8,7.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/10/1998,23.2,30.6,25.9,91,90.1,3.2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/10/1998,23,29.8,25.1,93,73.3,2.7,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/10/1998,23,27.2,25.6,94,1.8,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/10/1998,24.2,30.4,26.6,90,3.1,3.2,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/10/1998,24,30.4,26.6,95,5.1,3.6,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/10/1998,23,31.6,26.4,87,0,8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/10/1998,23.8,31.8,26.9,91,20,5.3,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/10/1998,23.2,30.4,25.4,92,2,2.1,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/10/1998,23.4,32,28.2,86,0,6.4,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/10/1998,25,31.2,27.3,87,4.9,2.4,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/10/1998,24,31.2,27.4,90,1.2,4.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/10/1998,24.6,30.4,27.1,87,37.6,0,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/10/1998,24,30.2,26.3,90,37.4,0.9,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/10/1998,24,31,26.8,89,33.5,7.3,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/10/1998,24,30.5,26.3,88,0.4,5.1,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/10/1998,25,30.6,27.2,90,15.5,4.2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,31/10/1998,24.4,29.8,26.4,92,3.2,2.7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/11/1998,24.2,31,26.4,89,0.8,5.7,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/11/1998,24.6,30.6,26.8,85,5,6.5,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/11/1998,24.8,30.6,26.4,88,2,0,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/11/1998,24.2,31.4,27.3,88,1.3,6.6,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/11/1998,24.6,30.8,26.9,88,39.3,3.5,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/11/1998,23.6,30,26.1,93,1.9,2.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/11/1998,24.2,31.4,27.2,86,0,3.7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/11/1998,24.2,31.4,27.4,87,0.5,3.8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/11/1998,24,31.5,27.4,88,0,3.3,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/11/1998,24.5,31.8,27.8,87,5,4.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/11/1998,24.5,28.6,26.4,90,16.5,0.2,1,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/11/1998,24,29.6,26.3,91,70.9,1,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/11/1998,23,29.6,25.9,92,0.6,0,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/11/1998,24.5,31.4,27,88,0,7.5,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/11/1998,24,32.4,27.4,88,3.8,7.6,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/11/1998,24.4,31.6,28.1,88,0,6.2,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/11/1998,25,31.4,27.4,84,0.4,7,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/11/1998,23.5,31.8,27.7,86,0,7.7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/11/1998,24.6,30.4,26.6,84,1.8,3.2,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/11/1998,23.2,31.4,27.7,88,0,7.4,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/11/1998,24.2,32,26.3,86,0.5,3.7,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/11/1998,23.5,31.6,26.1,90,0,5.8,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/11/1998,24.2,31,26.7,88,22.4,7.1,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/11/1998,23.6,31.4,27.5,86,14.6,8,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/11/1998,24,25.6,26.6,86,8.7,0.9,1,SW,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/11/1998,24.6,31.2,27.2,84,0,3.3,1,S ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/11/1998,25,32.2,28.1,84,0,7.7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/11/1998,24.8,30.6,26.5,90,0,3,4,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/11/1998,23.6,31.8,27.6,86,0,6.3,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/11/1998,24.2,31.8,26.9,82,0,6.3,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/12/1998,24,30,25.5,91,0.3,2.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/12/1998,24,30.6,26.4,87,0.1,4.7,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/12/1998,23.6,29.8,26.4,86,1.7,2,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/12/1998,23.8,30.6,26.3,87,8.9,5.7,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,5/12/1998,24.2,31.6,26.6,89,5.2,5,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,6/12/1998,23.6,30.4,25.9,94,22.9,4.1,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,7/12/1998,23.6,28,24.6,94,10.8,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,8/12/1998,23.4,27.4,25.1,94,37.7,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,9/12/1998,24,30.6,27.4,89,2,5.8,2,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,10/12/1998,24.4,31,26.8,85,22.9,4.9,4,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,11/12/1998,24,30,26.8,88,0,1.8,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,12/12/1998,24,31.6,27,87,0,7.2,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,13/12/1998,24.6,31,26.6,91,17.6,5.9,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,14/12/1998,24.2,32,27.8,85,0,5.1,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,15/12/1998,23.6,31.2,26.6,89,8888,5.5,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,16/12/1998,23.2,31.6,25.5,87,43.6,8,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,17/12/1998,23.6,31.8,25.8,90,10.8,5.2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,18/12/1998,23.6,30.8,25.7,91,52.2,2.6,4,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,19/12/1998,23,26.6,24.6,96,441.7,0,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,20/12/1998,23,27.6,25.3,92,57.5,0,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,21/12/1998,23.4,28.6,26.1,90,5.4,0.6,1,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,22/12/1998,22.8,31.6,27.2,86,25,8,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,23/12/1998,23,31.2,26.8,84,0,3.8,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,24/12/1998,24,31.2,27,85,0,6.2,1,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,25/12/1998,24.4,28.8,26.5,82,38.7,1.2,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,26/12/1998,24,30.4,26.4,88,24.2,2.6,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,27/12/1998,23.6,28.8,25.8,92,5.7,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,28/12/1998,23.6,31.2,26.9,85,16.9,7.3,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,29/12/1998,24,30.8,26.1,85,16.4,3.4,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,30/12/1998,24,30.6,26.6,89,1,2.2,2,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,31/12/1998,24,29,26,91,42.3,0,9999,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,1/1/1999,23.6,26.6,24.9,96,40.8,0,5,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,2/1/1999,24,28.6,25.8,91,15,0.8,3,W ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,3/1/1999,24,28.2,25.7,92,31.5,0,3,N ,9999,9999,
Stasiun Meteorologi Rahadi Oesman,96615,4/1/1999,24,27,24.2,97,106.5,0,2,N ,9999,9999,
