"station","stationID","date","T_min","T_max","T_avg","humidity","precip","sunshine","flag","wind_speed_ms","psun","sunshine_norm","radiation","dewpoint","ET0","aet50","deficit50","soil50","aet80","deficit80","aet100","deficit100","soil100","aet122","deficit122","soil122"
"Stasiun Meteorologi Rahadi Oesman","96615",2001-02-18,24.8,30.2,27.7,84,0,3,NA,1.5433332,0.375,3,123.32925,21.6,2.64593595342318,2.62063930911015,0.0252966443130345,32.185561201657,2.64593595342318,-3.10862446895044e-15,2.64593595342318,3.99680288865056e-15,82.160264557344,2.64593595342318,3.99680288865056e-15,104.160264557344
"Stasiun Meteorologi Rahadi Oesman","96615",2001-02-19,26,30.6,28,80,0,7.6,NA,2.0577776,0.95,7.6,312.4341,22,5.59285557206362,5.51696789642115,0.0758876756424725,26.6685933052358,5.59285557206362,2.66453525910038e-15,5.59285557206363,-4.44089209850063e-15,76.5674089852803,5.59285557206363,-4.44089209850063e-15,98.5674089852803
"Stasiun Meteorologi Rahadi Oesman","96615",2001-02-20,26,30.6,28,80,0,6.3,NA,2.0577776,0.7875,6.3,258.991425,22,4.84054887802454,4.70329129449694,0.137257583527595,21.9653020107389,4.84054887802453,2.66453525910038e-15,4.84054887802453,2.66453525910038e-15,71.7268601072558,4.84054887802453,2.66453525910038e-15,93.7268601072558
"Stasiun Meteorologi Rahadi Oesman","96615",2001-02-21,26,31.4,28.4,81,0,7.8,NA,1.0288888,0.975,7.8,320.65605,22.2,5.70971701087924,5.40622345046745,0.303493560411782,16.5590785602714,5.63371711865374,0.0759998922254947,5.70971701087923,5.32907051820075e-15,66.0171430963766,5.70971701087923,5.32907051820075e-15,88.0171430963766
"Stasiun Meteorologi Rahadi Oesman","96615",2001-02-22,25,31.2,27.7,85,17.8,2.9,NA,0.5144444,0.3625,2.9,119.218275,22,2.43260183127789,2.43260183127789,0,31.9264767289936,2.43260183127789,0,2.43260183127789,0,81.3845412650987,2.43260183127789,0,103.384541265099
"Stasiun Meteorologi Rahadi Oesman","96615",2001-02-23,22.4,30,25.8,87,0,1,NA,1.0288888,0.125,1,41.10975,19.8,1.25419505817891,1.23657792390259,0.0176171342763145,30.689898805091,1.25419505817891,4.44089209850063e-16,1.25419505817891,4.44089209850063e-16,80.1303462069198,1.25419505817891,4.44089209850063e-16,102.13034620692
"Stasiun Meteorologi Rahadi Oesman","96615",2001-02-24,22.6,32,27.4,84,0,2.7,NA,0.5144444,0.3375,2.7,110.996325,19.4,2.29600140625305,2.25795700660107,0.0380443996519793,28.4319417984899,2.29600140625305,2.66453525910038e-15,2.29600140625305,-4.44089209850063e-15,77.8343448006667,2.29600140625305,-4.44089209850063e-15,99.8343448006667
"Stasiun Meteorologi Rahadi Oesman","96615",2001-02-25,24.2,31.8,27.6,85,0,6.2,NA,0.5144444,0.775,6.2,254.88045,21.2,4.59819364222152,4.49517485265136,0.10301878957016,23.9367669458385,4.59819364222152,-8.88178419700125e-16,4.59819364222152,6.21724893790088e-15,73.2361511584452,4.59819364222152,6.21724893790088e-15,95.2361511584452
"Stasiun Meteorologi Rahadi Oesman","96615",2001-02-26,24.2,32,27.7,80,0,7.3,NA,0.5144444,0.9125,7.3,300.101175,20.2,5.31055160037242,5.09363804227,0.21691355810242,18.8431289035685,5.24862892869148,0.0619226716809402,5.31055160037242,8.88178419700125e-16,67.9255995580728,5.31055160037242,8.88178419700125e-16,89.9255995580728
"Stasiun Meteorologi Rahadi Oesman","96615",2001-02-27,23.6,31.6,27.2,86,2.5,6,NA,1.0288888,0.75,6,246.6585,20.8,4.43988337029203,4.28340135105471,0.156482019237328,17.0597275525138,4.40482273376615,0.0350606365258885,4.41912492675482,0.0207584435372157,66.006474631318,4.43988337029204,-2.66453525910038e-15,87.9857161877807
"Stasiun Meteorologi Rahadi Oesman","96615",2001-02-28,24,26.8,25.3,92,22.5,0,NA,1.0288888,0,0,0,22.4,0.537859252495706,0.537859252495706,0,39.0218683000181,0.537859252495706,0,0.537859252495706,0,87.9686153788222,0.537859252495706,0,109.947856935285
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-01,23.6,31.6,27.1,82,45.1,6.9,NA,1.0288888,0.8625,6.9,282.154455,20,5.0379311214007,5.0379311214007,0,50,5.0379311214007,0,5.0379311214007,0,100,5.0379311214007,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-02,22.4,31.4,27.3,85,0,6.2,NA,1.5433332,0.775,6.2,253.53009,19.4,4.52159196016791,4.52159196016791,-2.66453525910038e-15,45.4784080398321,4.52159196016791,-2.66453525910038e-15,4.52159196016791,-2.66453525910038e-15,95.4784080398321,4.52159196016791,-2.66453525910038e-15,117.478408039832
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-03,24.2,31.2,28.1,85,0,7.9,NA,1.5433332,0.9875,7.9,323.046405,21.2,5.62319807891648,5.62319807891648,-2.66453525910038e-15,39.8552099609156,5.62319807891647,4.44089209850063e-15,5.62319807891647,4.44089209850063e-15,89.8552099609156,5.62319807891647,4.44089209850063e-15,111.855209960916
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-04,25,31.4,27.7,83,0,8,NA,1.5433332,1,8,327.1356,21.6,5.78271316186114,5.78271316186114,-1.77635683940025e-15,34.0724967990545,5.78271316186114,-1.77635683940025e-15,5.78271316186114,-1.77635683940025e-15,84.0724967990545,5.78271316186114,-1.77635683940025e-15,106.072496799054
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-05,25.2,31.4,27.4,87,2.2,7.3,NA,1.0288888,0.9125,7.3,298.511235,22.6,5.32835995002112,5.29537080408861,0.0329891459325085,30.9771259949659,5.32835995002112,-2.66453525910038e-15,5.32835995002112,-2.66453525910038e-15,80.9441368490334,5.32835995002112,-2.66453525910038e-15,102.944136849033
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-06,24,31.6,27.7,84,0,8,NA,0.5144444,1,8,327.1356,20.8,5.74679314862362,5.65515448890235,0.0916386597212755,25.3219715060635,5.74679314862362,-8.88178419700125e-16,5.74679314862362,-8.88178419700125e-16,75.1973437004097,5.74679314862362,-8.88178419700125e-16,97.1973437004097
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-07,24.8,31.4,26.8,88,6.2,4.4,NA,1.0288888,0.55,4.4,179.92458,22.4,3.43136853890158,3.43136853890158,0,28.0906029671619,3.43136853890158,0,3.43136853890158,0,77.9659751615082,3.43136853890158,0,99.9659751615082
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-08,23.8,31.6,27.5,87,0,7.6,NA,0.5144444,0.95,7.6,310.77882,21.2,5.49150375468297,5.36273053780647,0.128773216876508,22.7278724293555,5.49150375468297,8.88178419700125e-16,5.49150375468298,-6.21724893790088e-15,72.4744714068252,5.49150375468298,-6.21724893790088e-15,94.4744714068252
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-09,24.6,30.4,27.2,86,0,4.8,NA,1.0288888,0.6,4.8,196.28136,21.8,3.65612376912125,3.48061043303094,0.175513336090316,19.2472619963245,3.61040355952645,0.0457202095948062,3.65612376912125,1.33226762955019e-15,68.8183476377039,3.65612376912125,1.33226762955019e-15,90.8183476377039
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-10,23.6,30.6,26.8,85,0,6.8,NA,1.0288888,0.85,6.8,278.06526,20.6,4.87208995186027,4.49973630378826,0.372353648072012,14.7475256925363,4.78972758604881,0.0823623658114547,4.82297258628152,0.0491173655787511,63.9953750514224,4.87208995186026,6.21724893790088e-15,85.9462576858437
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-11,24,31.2,27,85,5.51111111111111,2.3,NA,0.5144444,0.2875,2.3,94.051485,21,2.0305392514813,2.0305392514813,0,18.2280975521661,2.0305392514813,0,2.0305392514813,0,67.4759469110522,2.0305392514813,0,89.4268295454735
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-12,24.4,31.4,26.9,90,0,3.7,NA,1.0288888,0.4625,3.7,151.300215,22.4,2.93285865899329,2.67601718934783,0.256841469645461,15.5520803628183,2.87755175671975,0.055306902273542,2.90051753450875,0.032341124484538,64.5754293765435,2.93285865899328,6.21724893790088e-15,86.4939708864802
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-13,23.4,31.8,27.2,86,0,7.8,NA,1.0288888,0.975,7.8,318.95721,20.6,5.57183594013207,4.87418286346619,0.697653076665879,10.6778974993521,5.43822658254945,0.133609357582617,5.49725826447557,0.074577675656502,59.0781711120679,5.57183594013208,-4.44089209850063e-15,80.9221349463481
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-14,23.8,29.8,25.9,96,43.4,1.1,NA,0.857407333333333,0.1375,1.1,44.981145,23,1.10364733738767,1.10364733738767,0,50,1.10364733738767,0,1.10364733738767,0,100,1.10364733738767,0,122
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-15,23.4,31.4,27.3,86,0,6.7,NA,0.5144444,0.8375,6.7,273.976065,20.6,4.85022225545374,4.85022225545374,8.88178419700125e-16,45.1497777445463,4.85022225545374,-6.21724893790088e-15,4.85022225545374,-6.21724893790088e-15,95.1497777445463,4.85022225545374,-6.21724893790088e-15,117.149777744546
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-16,23,31.8,26.9,89,0,8,NA,1.0288888,1,8,327.1356,20.8,5.65118155711647,5.65118155711647,8.88178419700125e-16,39.4985961874298,5.65118155711647,-6.21724893790088e-15,5.65118155711647,-6.21724893790088e-15,89.4985961874298,5.65118155711647,-6.21724893790088e-15,111.49859618743
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-17,25,31.8,28.1,85,0,8,NA,0.5144444,1,8,327.1356,22,5.8038539487598,5.8038539487598,-8.88178419700125e-16,33.69474223867,5.8038539487598,-8.88178419700125e-16,5.80385394875979,6.21724893790088e-15,83.69474223867,5.80385394875979,6.21724893790088e-15,105.69474223867
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-18,25,31.8,28.4,83,0,7.8,NA,1.0288888,0.975,7.8,318.95721,21.6,5.66081070636881,5.59802641955504,0.0627842868137716,28.096715819115,5.66081070636881,-1.77635683940025e-15,5.66081070636881,5.32907051820075e-15,78.0339315323012,5.66081070636881,5.32907051820075e-15,100.033931532301
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-19,24.8,31.8,27.9,83,0,8,NA,1.0288888,1,8,327.1356,21.4,5.76999516376576,5.63480190679355,0.135193256972209,22.4619139123214,5.76999516376576,8.88178419700125e-16,5.76999516376576,8.88178419700125e-16,72.2639363685354,5.76999516376576,8.88178419700125e-16,94.2639363685354
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-20,25.2,32.2,28.3,83,0,7,NA,1.0288888,0.875,7,286.24365,21.8,5.18970061169006,4.93155608986525,0.258144521824814,17.5303578224562,5.12365189495339,0.0660487167366703,5.18970061169006,3.5527136788005e-15,67.0742357568454,5.18970061169006,3.5527136788005e-15,89.0742357568454
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-21,25,31.8,27.9,86,0,6.4,NA,1.0288888,0.8,6.4,261.70848,22.2,4.73864725213385,4.28312198834088,0.455525263792976,13.2472358341153,4.6461394275933,0.0925078245405482,4.68497221500199,0.0536750371318613,62.3892635418434,4.73864725213386,-6.21724893790088e-15,84.3355885047115
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-22,24.2,32.4,28,84,0,7.6,NA,1.0288888,0.95,7.6,310.77882,21,5.51705802973207,4.57716194205564,0.939896087676434,8.67007389205964,5.35830671488716,0.158751314844917,5.43160240544935,0.0854556242827265,56.957661136394,5.46257545486829,0.0544825748637869,78.8730130498432
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-23,25,31.6,27,88,0,2.9,NA,0.955396742857143,0.3625,2.9,118.586655,22.6,2.44678404925355,1.67846280202969,0.768321247223863,6.99161109002995,2.33665120549505,0.110132843758501,2.39230816873531,0.0544758805182415,54.5653529676587,2.41419719074743,0.0325868585061233,76.4588158590958
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-24,25,28.4,25.8,88,45.6,0,NA,1.0288888,0,0,0,22.6,0.624265442904707,0.624265442904707,0,50,0.624265442904707,0,0.624265442904707,0,99.541087524754,0.624265442904707,0,121.434550416191
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-25,23.8,31.8,27.2,84,0,7.5,NA,1.0288888,0.9375,7.5,306.689625,20.6,5.36085149699044,5.36085149699043,3.5527136788005e-15,44.6391485030096,5.36085149699043,3.5527136788005e-15,5.36085149699043,3.5527136788005e-15,94.1802360277636,5.36085149699043,3.5527136788005e-15,116.073698919201
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-26,24,31.6,27.7,85,3.5,7.8,NA,0.5144444,0.975,7.8,318.95721,21,5.54498270052298,5.54498270052298,2.66453525910038e-15,42.5941658024866,5.54498270052298,2.66453525910038e-15,5.54498270052298,2.66453525910038e-15,92.1352533272406,5.54498270052298,2.66453525910038e-15,114.028716218678
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-27,24.6,32.2,27.5,86,0,5.4,NA,0.955396742857143,0.675,5.4,220.81653,21.8,4.07789283191418,4.07789283191418,8.88178419700125e-16,38.5162729705724,4.07789283191418,8.88178419700125e-16,4.07789283191418,8.88178419700125e-16,88.0573604953264,4.07789283191418,8.88178419700125e-16,109.950823386763
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-28,23.6,30.8,26.3,90,0,3,NA,0.96458325,0.375,3,122.67585,21.6,2.4147444247807,2.4147444247807,1.33226762955019e-15,36.1015285457917,2.41474442478071,-5.77315972805081e-15,2.41474442478071,-5.77315972805081e-15,85.6426160705457,2.41474442478071,-5.77315972805081e-15,107.536078961983
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-29,24,31.6,27.4,88,3.2,5.2,NA,1.0288888,0.65,5.2,212.63814,21.6,3.86228789705641,3.86228789705642,-2.66453525910038e-15,35.4392406487353,3.86228789705642,-2.66453525910038e-15,3.86228789705642,-2.66453525910038e-15,84.9803281734893,3.86228789705642,-2.66453525910038e-15,106.873791064926
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-30,23.4,32,27.2,86,0,7.7,NA,1.0288888,0.9625,7.7,314.868015,20.6,5.43417964292723,5.43417964292723,-8.88178419700125e-16,30.0050610058081,5.43417964292723,-8.88178419700125e-16,5.43417964292723,-8.88178419700125e-16,79.546148530562,5.43417964292723,-8.88178419700125e-16,101.439611421999
"Stasiun Meteorologi Rahadi Oesman","96615",2001-03-31,23.6,31.6,27.6,84,1,7.4,NA,1.5433332,0.925,7.4,302.60043,20.4,5.23102419417556,5.15419972345016,0.0768244707254047,25.8508612823579,5.23102419417556,2.66453525910038e-15,5.23102419417556,2.66453525910038e-15,75.3151243363865,5.23102419417556,2.66453525910038e-15,97.2085872278236
"Stasiun Meteorologi Rahadi Oesman","96615",2001-04-01,24.4,31.6,27.4,87,0,3.9,NA,0.5144444,0.4875,3.9,152.8956,21.8,3.01751272436658,2.9220712617653,0.0954414626012743,22.9287900205926,2.98832202523794,0.0291906991286361,3.01751272436658,-4.88498130835069e-15,72.2976116120199,3.01751272436658,-4.88498130835069e-15,94.191074503457
"Stasiun Meteorologi Rahadi Oesman","96615",2001-04-02,24.4,32,28.4,83,0,5.6,NA,1.0288888,0.7,5.6,219.5424,21,4.18551836335836,3.98991293868611,0.195605424672256,18.9388770819065,4.13355324502064,0.0519651183377201,4.18551836335837,-6.21724893790088e-15,68.1120932486615,4.18551836335837,-6.21724893790088e-15,90.0055561400986
"Stasiun Meteorologi Rahadi Oesman","96615",2001-04-03,24.2,32.8,28.3,83,9.1,7.8,NA,0.5144444,0.975,7.8,305.7912,20.8,5.58164033275807,5.58164033275807,0,22.4572367491484,5.58164033275807,0,5.58164033275807,0,71.6304529159035,5.58164033275807,0,93.5239158073405
"Stasiun Meteorologi Rahadi Oesman","96615",2001-04-04,24.2,28.4,26.1,90,3,0.6,NA,0.881904685714286,0.075,0.6,23.5224,22.2,0.908433329194618,0.908433329194618,0,24.5488034199538,0.908433329194618,0,0.908433329194618,0,73.7220195867088,0.908433329194618,0,95.6154824781459
"Stasiun Meteorologi Rahadi Oesman","96615",2001-04-05,23.8,31.8,27.4,84,0.2,8,NA,1.0288888,1,8,313.632,20.6,5.57742510994874,5.37502534065011,0.202399769298631,19.3737780793037,5.51840521225761,0.0590198976911305,5.57742510994875,-6.21724893790088e-15,68.3445944767601,5.57742510994875,-6.21724893790088e-15,90.2380573681972
